criterion;lifecycle_step;name;category;avg_electricity_consumption;description;location;level;source;tier;unit;value;subscriber;version
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix EG;electricity-mix;NULL;;Egypt;0-Base data;Base IMPACTS ®Version 2.01;;;0.0019501;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix EG;electricity-mix;NULL;;Egypt;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000661;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.473128;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000472135;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.0111793;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.00268877;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000966868;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;5.11384;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.000282541;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000473146;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.00310472;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.00153242;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix SV;electricity-mix;NULL;;El Salvador;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000002794;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;1.13153;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000512406;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.0283053;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.000223395;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000237731;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;13.1822;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.00109802;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000795677;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.0120145;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.00511906;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix ER;electricity-mix;NULL;;Eritrea;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000066122;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;1.51492;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000990171;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00291674;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0316162;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000202854;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;14.2926;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000588297;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000343629;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00220604;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00211295;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix EE;electricity-mix;NULL;;Estonia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000008444;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.251299;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000174161;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0049108;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00105842;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000412989;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;2.31252;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000193722;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000168782;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00211964;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000896467;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix ET;electricity-mix;NULL;;Ethiopia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001002;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.322068;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000805114;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000301427;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;1.51162;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000905851;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;6.2915;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000231787;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000215864;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000850318;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.000680254;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix FI;electricity-mix;NULL;;Finland;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000068507;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.0813225;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000485798;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.000209809;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;3.23443;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000415844;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;9.31353;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000761251;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000326897;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.00049761;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.000210846;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix FR;electricity-mix;NULL;;France;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000000877128;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.732511;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000113843;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00983877;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00071639;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000803832;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;8.95565;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.000609116;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000270648;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00666756;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.00248083;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GA;electricity-mix;NULL;;Gabon;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000844;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.132046;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000137999;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000293755;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000840966;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000193803;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;2.01194;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000118222;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000000320319;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.00129489;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.000330773;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GE;electricity-mix;NULL;;Georgia;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000000768;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.657374;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000878733;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.00176241;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.958296;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000102637;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;8.74769;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.000265063;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000307766;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.00195809;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.000753465;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix DE;electricity-mix;NULL;;Germany;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000146705;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.540126;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000156003;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0123342;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.000960973;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000103639;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;5.76524;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.000481192;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000037253;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.00526515;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.00223767;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GH;electricity-mix;NULL;;Ghana;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000001011;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.977477;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000286211;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00509549;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0138927;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000382928;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;11.9066;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.000656225;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00000016885;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00716418;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.00220936;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GI;electricity-mix;NULL;;Gibraltar;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000019906;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;1.13127;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000691645;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000921877;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.00293517;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000173939;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;10.5179;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.000629205;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000360452;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.000487113;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.00225902;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GR;electricity-mix;NULL;;Greece;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000012042;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.645801;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000803251;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.0148761;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.00325514;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000145705;NULL;NULL
RESOURCE_USE_FOSSILS;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;6.92612;NULL;NULL
EUTROPHICATION_MARINE;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.000843136;NULL;NULL
EUTROPHICATION_FRESHWATER;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000530424;NULL;NULL
EUTROPHICATION_TERRESTRIAL;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.00924567;NULL;NULL
PHOTOCHEMICAL_OZONE_FORMATION;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.00332919;NULL;NULL
OZONE_DEPLETION;MANUFACTURING;Electricity Mix GT;electricity-mix;NULL;;Guatemala;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000000004082;NULL;NULL
CLIMATE_CHANGE;MANUFACTURING;Electricity Mix HT;electricity-mix;NULL;;Haiti;0-Base data;Base IMPACTS ®Version 2.01;;;1.3858;NULL;NULL
RESOURCE_USE;MANUFACTURING;Electricity Mix HT;electricity-mix;NULL;;Haiti;0-Base data;Base IMPACTS ®Version 2.01;;;0.0000000937057;NULL;NULL
ACIDIFICATION;MANUFACTURING;Electricity Mix HT;electricity-mix;NULL;;Haiti;0-Base data;Base IMPACTS ®Version 2.01;;;0.0353956;NULL;NULL
IONISING_RADIATION;MANUFACTURING;Electricity Mix HT;electricity-mix;NULL;;Haiti;0-Base data;Base IMPACTS ®Version 2.01;;;0.00821817;NULL;NULL
PARTICULATE_MATTER;MANUFACTURING;Electricity Mix HT;electricity-mix;NULL;;Haiti;0-Base data;Base IMPACTS ®Version 2.01;;;0.000000308614;NULL;NULL
